epoch,lr,train_loss,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
11,0.005,0.13995165072103882,0.03979524061850986,0.09151086768685031,0.0048718294697956245,0.0037737126541266515,0.4290420711040497,0.9371049404144287,0.2796142101287842,0.27391764521598816,0.5447362065315247,0.5448552966117859
12,0.005,0.1396955193751018,0.04004519824820223,0.09081044325961198,0.005001830614577793,0.0038380472330920086,0.4405882954597473,0.9448949098587036,0.3053390383720398,0.27707695960998535,0.5448718070983887,0.5448718070983887
13,0.005,0.1374225513156117,0.039241139800451914,0.08986769987210211,0.004719104784191938,0.003594607198146647,0.40994101762771606,0.9649679064750671,0.2181757688522339,0.2564034163951874,0.509377121925354,0.509377121925354
14,0.005,0.14071830349701409,0.04052564714381552,0.09136245343768509,0.005018720355012415,0.003811482510814987,0.4159507751464844,0.9622878432273865,0.2211236208677292,0.25846877694129944,0.5125821232795715,0.5125821232795715
15,0.0005,0.13622589189041506,0.038903758647286096,0.08877223070845953,0.004886756339402352,0.0036631460830502793,0.4126063585281372,0.9546294212341309,0.22581112384796143,0.25917258858680725,0.5120963454246521,0.5126047730445862
16,0.0005,0.12615611031557708,0.03496472234861158,0.08282148487554546,0.004800949680548835,0.003568953303512362,0.4594782590866089,0.9729235768318176,0.3153957724571228,0.27598118782043457,0.5470131635665894,0.5470131635665894
17,0.0005,0.12226830130679325,0.03369068956093568,0.08179362495134379,0.003570792929788494,0.0032131939717837043,0.47198712825775146,0.9812333583831787,0.33223992586135864,0.28303173184394836,0.5590842366218567,0.5590842366218567
18,0.0005,0.12136667900815351,0.03246669708830863,0.08155197766070205,0.003881957745600411,0.0034660463493644397,0.4661804139614105,0.9805408120155334,0.34613269567489624,0.2781508266925812,0.5512390732765198,0.5512390732765198
19,0.0005,0.12252877263609256,0.03339419019509816,0.08185181105818903,0.003961981006684382,0.003320790249967752,0.4605649411678314,0.9754393100738525,0.3206098973751068,0.2743431329727173,0.5467853546142578,0.5467853546142578
20,0.0005,0.12064691017825468,0.032532822078587216,0.08100435161102124,0.0036905153961029197,0.0034192212141023514,0.4851844608783722,0.9783262610435486,0.3848167657852173,0.2898067533969879,0.5676218271255493,0.5676218271255493
21,0.0005,0.11901093117516649,0.03201132550416374,0.0801747246276801,0.0035222281366655856,0.0033026526062252246,0.47550034523010254,0.9795121550559998,0.3345694839954376,0.2858509123325348,0.5617874264717102,0.5617874264717102
22,0.0005,0.11800545160091236,0.03151540652696842,0.08008313747751268,0.0032215750274637175,0.003185332492855735,0.466575026512146,0.9811345934867859,0.32301610708236694,0.28112533688545227,0.5497063398361206,0.5497063398361206
23,0.0005,0.11906129944026621,0.03213816468180922,0.08001326220363289,0.003664083844481021,0.003245788582497251,0.4968799650669098,0.9845731258392334,0.38212868571281433,0.2938205301761627,0.5777794718742371,0.5777794718742371
24,0.0005,0.11629100871710378,0.03091269603886802,0.07878449026679045,0.0034046779035108513,0.0031891445310574373,0.4735822379589081,0.9803341031074524,0.335557222366333,0.2854621410369873,0.5579952001571655,0.5579952001571655
25,0.0005,0.11740642630805571,0.03154855316447625,0.07939315770592349,0.0032986399161285644,0.0031660754745377697,0.46894174814224243,0.9795501232147217,0.3304169178009033,0.28123265504837036,0.552975594997406,0.552975594997406
26,0.0005,0.11667062586861825,0.031098108018597463,0.07827295919351303,0.003909670030537567,0.003389888412719792,0.4793485403060913,0.9786147475242615,0.3560870885848999,0.2837215065956116,0.5620339512825012,0.5620339512825012
27,0.0005,0.1176471630986386,0.03102776153324489,0.07969376875307084,0.0035733561225428667,0.0033522765380583322,0.4807946979999542,0.9797091484069824,0.3636724650859833,0.2870323657989502,0.5645396113395691,0.5645396113395691
28,0.0005,0.11699992460376898,0.03124642401416894,0.07917243323391088,0.0033900771811881175,0.003190990230695557,0.4651564061641693,0.9798009395599365,0.3244163990020752,0.2798771560192108,0.5494982004165649,0.5494982004165649
29,0.0005,0.11650827279631405,0.030948943955578054,0.07934630243811093,0.003184101467956001,0.0030289251375001285,0.4874400198459625,0.9787518978118896,0.37030819058418274,0.28870072960853577,0.5670104622840881,0.5670104622840881
30,5e-05,0.11512793246412806,0.030658922613760662,0.0781796870151514,0.0031936046921095668,0.003095717957639112,0.479312926530838,0.9827187657356262,0.35477086901664734,0.28656792640686035,0.5603799223899841,0.5603799223899841
31,5e-05,0.11499730044505058,0.0310272394861437,0.07766677823137165,0.0032653706210548404,0.0030379121552212333,0.48392391204833984,0.9801092147827148,0.3603481948375702,0.2900793254375458,0.5640366077423096,0.5640366077423096
32,5e-05,0.11424616218121555,0.030674454257359273,0.07753421244007973,0.0030491050554624422,0.0029883905244879046,0.47872400283813477,0.9815200567245483,0.34975677728652954,0.28444403409957886,0.5602157711982727,0.5602157711982727
33,5e-05,0.11321109801358267,0.02997755878234483,0.07721833735498086,0.003014363456985933,0.0030008384531082714,0.4800204038619995,0.9815658926963806,0.34319624304771423,0.2833913564682007,0.5612288117408752,0.5612288117408752
