epoch,lr,train_loss,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
17,0.0005,0.7289871771458198,0.1822952234283271,0.5388342115690324,0.005082650532308305,0.002775091429911138,0.4374358355998993,0.926932156085968,0.2977052628993988,0.2622388005256653,0.5023124814033508,0.5023124814033508
18,0.0005,0.7593661395074227,0.18360868535925798,0.5680797705792284,0.004959105702160564,0.0027185767802459606,0.43072184920310974,0.9272453188896179,0.3069060742855072,0.25909391045570374,0.4974399209022522,0.4974399209022522
19,0.0005,0.73637761637387,0.17707375220258761,0.551829965878404,0.004761636015125431,0.00271226288818506,0.44246670603752136,0.9300495386123657,0.32568225264549255,0.2653128206729889,0.5072796940803528,0.5072796940803528
20,0.0005,0.7071768189597678,0.1679216517747981,0.5316999388684762,0.004860495953365067,0.002694731103354014,0.44230592250823975,0.932341992855072,0.32485783100128174,0.26632046699523926,0.5110426545143127,0.5110426545143127
21,0.0005,0.7085318108856759,0.16589856295971167,0.5351831244156067,0.00479363016577038,0.0026564918057073073,0.43906253576278687,0.9337952733039856,0.3072429299354553,0.2659037709236145,0.5068688988685608,0.5068688988685608
22,0.0005,0.6864008017096048,0.15978674336017712,0.5191915101385568,0.004775828143445641,0.0026467206802991685,0.4448212683200836,0.9385939836502075,0.34527456760406494,0.2702615261077881,0.5143856406211853,0.5143856406211853
23,0.0005,0.6766292171323413,0.1575969338154922,0.5116824388947635,0.004710785700116969,0.002639058936210551,0.44822952151298523,0.9381420612335205,0.3526226282119751,0.2696104049682617,0.5172166228294373,0.5172166228294373
24,0.0005,0.6615652789605002,0.1519411046294866,0.5023156163334362,0.004664377470575437,0.0026441823570382264,0.4414006471633911,0.927191436290741,0.31408432126045227,0.2664015293121338,0.508851170539856,0.508851170539856
25,0.0005,0.6658365280645948,0.15250776330051952,0.5060388522477208,0.004680351856862811,0.002609560062292162,0.4465430676937103,0.941245436668396,0.3069694936275482,0.2670688033103943,0.5136942267417908,0.5136942267417908
26,0.0005,0.6398790376878398,0.14559805435311246,0.4870646915755188,0.004623515207497831,0.0025927747077723216,0.44365236163139343,0.9368191361427307,0.33733901381492615,0.27067407965660095,0.5137034058570862,0.5137034058570862
27,0.0005,0.6310656071919065,0.14231778167601528,0.48155605006605107,0.004603480504274668,0.002588296245510409,0.4444541037082672,0.9336811304092407,0.32706114649772644,0.2664986252784729,0.5144570469856262,0.5144570469856262
28,0.0005,0.6423245911991806,0.14513096236529305,0.49002208063663744,0.0045706370461613055,0.002600910996196537,0.4365045428276062,0.9299906492233276,0.32310250401496887,0.2625320255756378,0.5075429081916809,0.5075429081916809
29,0.0005,0.5937337577544627,0.13434192855087523,0.45221971850514575,0.004622793987326271,0.002549318083642613,0.4407089054584503,0.9280698895454407,0.32731202244758606,0.2682081460952759,0.5087703466415405,0.5087703466415405
30,5e-05,0.6233005763229401,0.14041882512917053,0.475646387841124,0.004683487502335356,0.0025518772123615903,0.43927261233329773,0.9284771680831909,0.3089290261268616,0.26509323716163635,0.5104507803916931,0.5104507803916931
31,5e-05,0.5684505145951441,0.12706976375102755,0.4343782409884449,0.004477641329970161,0.0025248701854467806,0.4430873990058899,0.9286164045333862,0.32536423206329346,0.26706042885780334,0.5147663354873657,0.5147663354873657
32,5e-05,0.5615216874906916,0.12550057652778168,0.4290039357055024,0.004520837881995229,0.002496336478392149,0.44350549578666687,0.9282167553901672,0.32666751742362976,0.26706379652023315,0.5136087536811829,0.5136087536811829
33,5e-05,0.5605482596788096,0.12431153513652465,0.4292656825867977,0.004460577626297684,0.0025104635935204282,0.4440637528896332,0.92903733253479,0.32870006561279297,0.26609471440315247,0.5128048658370972,0.5128048658370972
