epoch,lr,train_loss,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
29,0.0005,0.588866414776997,0.1357681597375055,0.44600008734588853,0.004540846382043449,0.002557320338491154,0.44547778367996216,0.938329815864563,0.33739185333251953,0.27146223187446594,0.5160136818885803,0.5160136818885803
30,5e-05,0.5997552884205752,0.13835509081342143,0.45419505442188945,0.004621461492866096,0.002583680467004919,0.44045326113700867,0.9275763034820557,0.3190670907497406,0.27091333270072937,0.510130763053894,0.510130763053894
31,5e-05,0.5550407878399218,0.12934373530870522,0.4186577090592765,0.004508245485650151,0.002531097012355228,0.4459909498691559,0.9323928952217102,0.3321068286895752,0.2715960443019867,0.5153493285179138,0.5153493285179138
32,5e-05,0.5571315223615773,0.1280683239944612,0.4219273329386046,0.004626583489142006,0.002509281862297452,0.4450477063655853,0.9319717288017273,0.3214755356311798,0.2709241807460785,0.5152021646499634,0.5152021646499634
33,5e-05,0.5642712468304073,0.12894343640730893,0.42835554149863847,0.004462240728850858,0.0025100277357763727,0.44599565863609314,0.9338334798812866,0.3246241807937622,0.2721509337425232,0.5162286162376404,0.5162286162376404
34,5e-05,0.5507538114978109,0.12716684422893035,0.41670306615723,0.0043795644658515594,0.002504337432586962,0.4493999481201172,0.9337924718856812,0.334157794713974,0.27342456579208374,0.5171323418617249,0.5171323418617249
35,5e-05,0.5498402274550217,0.12538428071770358,0.417322918984419,0.0046232917566761044,0.0025097359019014684,0.44928163290023804,0.9305995106697083,0.3401990830898285,0.275389164686203,0.5190984606742859,0.5190984606742859
36,5e-05,0.5426528663330374,0.12400847094206591,0.4117180263278288,0.004422068581590303,0.0025043012542808893,0.4513726234436035,0.9322880506515503,0.3392527997493744,0.2757919728755951,0.5202341675758362,0.5202341675758362
37,5e-05,0.5483835600266115,0.12447081907514952,0.4169071140889386,0.0045051282013077116,0.002500498879592833,0.4509681165218353,0.93083655834198,0.33613210916519165,0.2740341126918793,0.5190645456314087,0.5190645456314087
38,5e-05,0.5383644874670186,0.12319602348989175,0.40813302685265934,0.0045326336438034145,0.002502802915364524,0.45021316409111023,0.9301891326904297,0.33562541007995605,0.27533361315727234,0.5202651023864746,0.5202651023864746
39,5e-05,0.538853659883081,0.12299689808066465,0.40893622725718076,0.004429674802383619,0.0024908592838857636,0.4493747055530548,0.9314934611320496,0.3425375819206238,0.2746806740760803,0.51824551820755,0.51824551820755
40,5e-05,0.543724837842749,0.12222347571357016,0.4145464533599691,0.004448918684471414,0.002505990131367477,0.4511304497718811,0.9324032664299011,0.33419671654701233,0.27532511949539185,0.5203518867492676,0.5203518867492676
41,5e-05,0.5453595222050831,0.12409088730368466,0.41425753232590723,0.004517043768620454,0.0024940584906274817,0.44812843203544617,0.9290596842765808,0.33772286772727966,0.2736743986606598,0.5180639624595642,0.5180639624595642
42,5e-05,0.5412925862693335,0.12346716386206821,0.41070790026281456,0.004615362604899793,0.0025021583193167037,0.44851386547088623,0.9306164979934692,0.3324600160121918,0.27586397528648376,0.5185393691062927,0.5185393691062927
43,5e-05,0.5347262210387822,0.12259959143930504,0.4051195673533641,0.0045085429210869245,0.0024985191305936724,0.4506230056285858,0.9351412653923035,0.33898505568504333,0.27745601534843445,0.5212293267250061,0.5212293267250061
44,5e-05,0.533503189037714,0.12047721603091337,0.4062161054739449,0.004318080372619726,0.0024917868714425485,0.4486827850341797,0.9259201884269714,0.3433504104614258,0.2773604989051819,0.519047200679779,0.519047200679779
45,5e-06,0.5340029620672595,0.12202000459693926,0.40492349365002733,0.004563518736317076,0.0024959475100301935,0.45085564255714417,0.9297428727149963,0.3423306345939636,0.27706587314605713,0.5195418000221252,0.5195418000221252
46,5e-06,0.5262147797138023,0.1200586326460635,0.39911233257698914,0.0045594395433221115,0.0024843765678295693,0.4510152339935303,0.9297614097595215,0.34303292632102966,0.27769502997398376,0.5188649892807007,0.5188649892807007
47,5e-06,0.5272741891615123,0.11991573324747111,0.4003725592072181,0.004490133201133483,0.0024957638962874226,0.45112499594688416,0.930600106716156,0.34085848927497864,0.2768544554710388,0.5195951461791992,0.5195951461791992
48,5e-06,0.5295970771204634,0.1210739724615309,0.40149863298190946,0.004545818766751056,0.002478652748684758,0.4510885179042816,0.9297463297843933,0.338313490152359,0.2772129476070404,0.519434928894043,0.519434928894043
49,5e-06,0.5304425799757928,0.11942707787800948,0.40395104782265157,0.004586239075422866,0.0024782141633722453,0.45152708888053894,0.9300585985183716,0.3420866131782532,0.2776375114917755,0.5196387767791748,0.5196387767791748
50,5e-06,0.5285527322224577,0.12070517150712917,0.4008865289904268,0.004475635039301574,0.002485396229666412,0.45173758268356323,0.9322872161865234,0.3440193831920624,0.27768370509147644,0.5196669101715088,0.5196669101715088
